DB00297,0000100000000001000000000000000001000000000000000000100000000000100000000000000010000000000000100000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000001010000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000011000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001010000000000001000000000000000000000000000000000000000001000000001000000000000000000000000000010010010000000000000000000000000000000010000000011000000000000000000000000000000000000011000000000000000000000010000000000000000000010000
DB00299,0100000000000000100000000000000000000000000000000000000000000000000000010000000010000000001000000000000000000000000000000100000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000001000010000000000000000000001000000000000000001000000001000000000000000000000010010100000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000001000000000000000000000000000000000000000100100000000000000000000100000000000000000100000000000000000000000000000000100000000000000000000000000000000001000000000000000000000001000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000
DB00302,0000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100100000000000000000000000000010000000000000000000000000000000000000001000000010000001000000000000000000000000000000000000010000
DB00303,1100010000000001000000000000000001000000010000000000000000000000100000000000000000000000001000000000000000000000001010000000000010000000000000000000000000000000000000000000000000000000100000010000000000000000100000000000000001010000000000000000001000000000000000010000100000000000000101000000000000000000000000000010000000000010000000000000100000000000000010000110000000000000000000000000010000000000000000000000000000000000000000100000001000000000000000001000000000000010000000000001010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010100000000000000000000000000000000011010000000000000101000000000000000000001000000000000000000000000000000000000000000000000000000000000000001100000000000001000000000000000000000000000000000000000001000000000000000000000100010000000000000000010000100000000000000000000000000010000000111000000000000000000000001100000000000000000000000000000000000000000000000000000000010000
DB00307,0000000000000000010000000000000001001000001000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010010000100000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000010000000000100000000000000000000000010000000000000000000100000011000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000000000000000000000000010010000000000100000000000000000000000000000000000000000000000000000010
DB00308,0100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000000000000000001000010000000000010000000001000000000000000000001000000000000000000000000000000000000000000010010000000010000010000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000010000000000100000000000000000000000000000010000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000010000000000001000000000000000000000100000000000001000001000000000000000000000010000000010000010000000000000000000000000000000000000001000010100000000000000000000011000000000000000000000000000000000000000000000000000000000000000000
DB00310,0000000000000000000000000000000000001000000000000000000001000000100000000000000000000000001000000000000000000000010000000000000001100000000000000001000000000000100000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000001000000010100010000000001000000000000000000000000010000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000100000000000000000000000000000000000000000000000001000000000000000010000000010000001000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000001000000000001000000000000010000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001001000000000000000000000000000000000000
DB00312,0100000000000000000000000000000001001000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000100000000001000000000000000001010000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000010000010000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000
DB00313,0100000000000000000010000000000001000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000010000001000000000000100000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
DB00315,0000000000000000000000000000000001000000000000000000000000000000000000000000000010000000001000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000010000000001000000001000000000000000010000000000100000000100010000000000100100001000000000000000000000010000000100000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000011100010000000000000000000000000000000000001000000000000000100000000000000001010100000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000001000000000000000000010000010000000000000000010000000000000101000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000
DB00316,0000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000001000000000000001000000000000000000000000000000000001000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000
DB00317,0000000000000100000000000000000001000000000000000000000000000000000000000100000010000000000000000000000000000000000000000100000010000100000000000000000000000000000000000000000000000000000000010000000000100000000000001000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000100000000000010000000001000000000001001000000000000000000000000000000000001000000000010000000000000000000000000001010000011000000000000000000000001010010000000000000000010000000000100000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010010010000000000000100000000000000100000010001000000001000000000000000001000000000000000000001000000000000000000010000000000001000001000000010000000000000000000001000000001000000000000000101000001000000000000000000000000010000000000011000000000000000100000000000000000000010000000010000000000100010000000000000000000000000000000000000000000000000000000000000000000000000
DB00318,0000000000000001000000000000000001001000000000000000000000010000000100000000010000000000000000100000000000000000000000000100000000000000001000000001000000000000000000000000000000000000000000000000000000000000000110000000000000000001010000000000000001000000000000000000001000000000000000000000000010000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000001000000000000000000000000000001000000000010000000000000010000000000000000000010000000000000000000010000000000000010000000000100000000000000000100000000000000000000000000000000000000000000000010000000010000000010000000000000000000000000000010000000001000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000001000000000000000000000001000000000000000000000000000000000000000000000000000010000000010000100000100000000010000000000000000000000000000000000000000010000000000000000000010000
DB00319,0100010000000000001000000000000001101000000000000000000000000000110000000000000010000001000000000000000000000000000001000000011010100000000000000000000000000000000000000000000100000100000000000000000000000000001000000010000000000000010000000000000000100001000000000000000000000000000010000000001100100000000000000010000000000000000000000000010000000000000010000011000000000000000000000001010000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000001000010000000000000000000010000000000000000000000000000000000000010000000000000000000000101000000000000000000000100000000000000000000100000001000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000010000000000000000000000100000001000000000000000000000000000001000000000000010000000000000000000100000100000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001010000
DB00320,0001110000000001010000000000000001001000001000000010000000000000100000000000001011001000001000100000000000001000000000010100000010100000000000000000010000000000000000000000000100000000000000000000000000100000000010000000000000000001000000000000000000101001010000000000110000000000000000000000000000000100000000000010000000000001000000000000000010000000010010000000000000010000000000000000010000000000100000000000000000000000000000001100000000000010000000011010000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000010000010000000010000000000000000001000010000000000000000100010000000000000001100100000100100000000000000000001000000000000010000000000000000000000000000000011000000000000100000000000000000000000100001000001000000000000000000000000000000000000010000000000000000000100000000000010000000010000000000000000000000001000000000010010000000000000000000000000000000000000000000010000
DB00321,0000000000000010000000000000000001000000000000000000000000000000100000000000000010000000000000001000000000000000000000100000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000001000000001100000000000000000001000000000001000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000
DB00323,0000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000010000000000000000110000000001000000000000000000000000101000000000000000000000000000000000000000000000100000001000000001000000000000000000000110000000001000000000000000000000000010000000000000000010010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000
DB00324,0000000000000000000000000000000001001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000110000000000000000100000000000000001000000000000000100000000000011000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000100000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000100000001000000000000000000000000000000000000000000000000001000000000101000000000100000010000000000000100000100100000001000001001000000000000000000000000000110000000000001000000000000000000000010000000000000000000010000000000100000000000000000000010000000000000000000000001000000000000000100001000000000000000000100000100000000000000000001010000
DB00327,0000000000000001000000000000000001101000000000000010000000000100000100000000000010000000000001000000000000000000000000000100000000000000001000000001101000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000000000000000001000000000000000000000000000000100000000010010000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000100001000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010100100000000000000000000000000000000000000000000000010000000000000000010000010000000010000000000000000000000000001000000000000000000001000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000010000000010000100000000000000010000000000000000000000000000000000000000000000000000000000000010010
DB00328,0000000000000000000000000000000001000000000001100000000000001000000000000000000010000000000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000100100000001000000000000000000000010010100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000010000000000000100000000000000000000010010000000000000010010100000001000000000000000100000000000000000000000000000000000000100000000000000000000000001000000001000000000000000000000000100000001000000001000000000000000010000000000000000010000000000000000000010000000000000000000010000000000001000000000000000000000000000000000000000000000000100000000000010000000000000
DB00330,0100000000000000000000000000000001000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000010000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000
DB00331,0000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000010000000000110000001000000010000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000001000000000000000000000000100000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000
DB00333,0100000000000000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000001000001000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000001000000000000000000000000000000010000000000010000100010000000000010000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000000
DB00334,0000000000000010000000000100000001001000000000000000000000000000100000000000000000000000001000010000001100000000000000000100000000000000000000000000000000000000001000000000000100000000000000000000000000000001000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000001000000000000000000000000000010000000000000000000000000000000010000010000010001000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000100001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000100000000000000000000000000000000000000000000011000000010000000010000000000000100000000000000000000000000000000000000000010000000000100000000000
DB00335,0100100000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000001000000000000000100000000010000000000010000001000000000000000000000100000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000100000000000000000000000000100000000000100100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000100000000000000000000000000000000000010000000000000000000000100000001000100000000000000000000000000000000000000000000000000010000000010000000000000001000000000000000000000000000000000000000001000000000000000000000000100000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000
DB00337,0000100000000000000000010000000001001000000000100000011000000000001000000000000010000000000000000001000100100000000000001000110000100000000000000000000000000000100000000000000000000000000000010000000000000001000000000000010000000001010000000000000000000000000000000000100010000000000001001000001000000100010000000010000000100000000000000000000000000100000010000000100010100000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000010100000010000010010000010010000000000000000000000001000000000110010000100000000000000000000000000000000000000000000001000000000000000000000000000000001101000100000001000000001000000000000000001000000000000000100000001000000000001000000000000000001001000000010000000000000000000000000001000000010000000011100010000001000000100001000000000000010000000000000011000000000101000000000000001010000
DB00338,0000000000000000000000000000000001000000000000000000100000000000000000000100000010000000001000000000000000000010000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000100000000100000000001000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000100000000000010000000000100000100001000000000000000000000000000000000000000000000000110000000000000000000000000000000001000000000001000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000010010000000000000000100100110001000000000000000000000010010000000000000000000000000000100000000000000000000000000000000000000000000000001001000000100000001000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000010001000000000000100000000000000000000000000010000000000000000000000000000000000
DB00339,0000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000010000001000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000
DB00341,0100000000000101000000000000000000000000000000100000000000010000100000000010000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000100000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000110000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000001010010000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010010000010000000000000000000000001000000000010000000000000000010000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000001000000001000000000000100000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000010000000010000000000000000000000000000000010000000000010000000000000000000000000000000000000000000
DB00343,0000010100010000000001000000000001010000000000000000000000000000100000000100000010000000000000000000001000000000000000000100000000000000000100010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000010000000100001000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000010000000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000010100000000000000000000001000000000000000001010000000000000000000000100000001000000000000000001000100000000000000000000000000000010100000000000000000000000001000000000000000000000001000000000100000001000000000000000000000000000000010000000010010000000000000000000000000001000001000000010000000000000100000000000000000000000000000000100000000000000000000000000000000001010000
DB00344,0001000000001000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000100000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000010000000010000000000000000000000000000000000100000000000000000000000000000000000000010000000000001000000000000000000000000000000000010000
DB00346,0000100000000000000000000000000001100000000000000000000000000000000000000100010010100000000000000000000000000000000000000000000010000000000100000001000000000000000000000000000000000000000000000110010000000000000010000000010000000000010000000000000001000000000000000000000000000000000001000000000000000100000000000000000000000000000001000000000000000000000010000101000000000001001000000000000000000000000000000000000000000000000000000101000000001000000000000000000000000100010000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000010000000000101000000000000000000010000010000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000100001000000000000000000000001000000000100000001001000000010000000000000010000010000010000010000000000000000000000000000000011000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000010000
DB00349,0000000000000000000000001100000001000000000000000010000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000001000100000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010010000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000001001000000000000001000000000000000000000000000000001000000000000000000000000010000000000000001000000000000000000000000000000000010000000010100000000000000000000010000000000010000000000000001000000000000000000000000000000000000
DB00350,0010100000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000000000011000000000000000000000000000010000000000000000000000000100000000001000000000001000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000001000010000000000000000000000000000000000000000000000000010000000010010000000000000000000000000000000000010000000000010000000000000000000000000000000000000
DB00351,0000000000010000000000000000000011001000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000001000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100001000000000000000000000000000000000100000000000100000000000010000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000100000000000100000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000001000000000100000000000000000000000001000000000100000000100000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000100000000000000010110000000000000001000100000000000000000000000001000000000000000000000000000000000000000000000000100000000000001000000000000000000000000000000000100000001000000000010000000000000000000000000000000010000000000000000000000001000000010000000000000000000010000000000000000000000000000000000000001000000000000000000000000000001010000
DB00355,0000010000000000000000000000000001000000100000000000000000000000000000000001000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000001001000000000000000000000000000000010000000001000010000000000000000000000000000000000000000000000000001000000000000000000000000000011000000000000000000100000000000000010000010000000000000000000001000000001010010000100000000000000000000000000000000010000000010000000000010010000000000000000000000000000010000000000010000000000000000000000000100000000000000000001001000001000000001000000001000000000000000000000000000000000000000000000000000000000000000000100100000000010010000000000000000000001000000000000000000010000000000000000000100000000010000000000000000000000000000000000000001000000000000000000000000001000000000000001000000000000000000000001000000000000010001000001000001000000000000000000000000000000010000000000000000000000000000000000000000010000000000000001010000000001000000000000000000000000000000000100000000000000000000010000
DB00356,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000010000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000010010000000000000000000000000000000000000000000000000000000000000100001000000000000000010000000000000000000000000000000000000000101000000000000000000000000000001000000000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000
DB00357,0000000000000000000000000000000001001000000000000000000000000000000000000000000010000000001000000000000000000000010000000000000000000000001000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000001000000000000000000010000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000010000000000000000000000000000001000000000000000000000000000001000000010000000000000010000000000000000000000000000000000000000000000011000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000100000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000
DB00358,0100100000000001000000000000000001000000000000000000000000000000100000000000000000000000001000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000010000000001000000000000000000000000100000000000000010000000000000000000000100010000000000000100000100000001000000000000000000000010000000000000000000001000000000000000000000000000000010000000010000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000010000000000001000010000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000100000000000000000100000000000000000000001010000000000000000000001000000000000000001000000000000000000000000010000000000001010000000000000100000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000
DB00359,0000100000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000010000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000010000000000000000000001000000000000000000000000000000000000000000000000010000100000000000000100010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000001000100000000001000000000000000000000000000000000000000000000010000001000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
